,Unnamed: 0,callsign,typecode,origin,destination,firstseen,latitude_1,longitude_1,latitude_2,longitude_2,type,Departure Country,Arrival Country,Is International,date
2132,6448444,GEC8253,B77L,SBKP,EDDF,2019-02-24,-22.99801584017479,-47.14792887369788,50.03507995605469,8.53012486508018,cargo,['BR'],['DE'],0,2019-02-24
2133,6449659,GECHB,F900,LFLY,UUWW,2019-02-24,45.789898371292374,4.917137145996094,55.62071228027344,37.39155162464488,cargo,['FR'],['RU'],0,2019-02-24
2134,6451626,GEC8262,MD11,GOBD,SBGR,2019-02-24,14.661953166379767,-17.07275390625,-23.42756652832031,-46.44570090553975,cargo,['SN'],['BR'],0,2019-02-24
2135,6451733,GEC8425,MD11,UAAA,EDDF,2019-02-24,43.38153076171875,77.09400265715844,50.040571568375924,8.54767876702386,cargo,['KZ'],['DE'],0,2019-02-24
2137,6454579,GEC8452,MD11,OERK,OMSJ,2019-02-24,25.014565677966104,46.64639454967571,25.33277893066406,55.5099360148112,cargo,['SA'],['AE'],0,2019-02-24
2138,6458444,GEC8297,MD11,FAOR,EDDF,2019-02-24,-26.19548034667969,28.220093925044218,50.03624725341797,8.531389738384046,cargo,['ZA'],['DE'],0,2019-02-24
2143,6491539,GEC8263,MD11,SBKP,GOBD,2019-02-25,-22.928746110301923,-47.24543253580725,14.66166687011719,-17.07275390625,cargo,['BR'],['SN'],0,2019-02-25
2144,6492917,GEC8453,MD11,OMSJ,EDDF,2019-02-25,25.32801818847656,55.52286783854167,50.041118557170286,8.580674867372256,cargo,['AE'],['DE'],0,2019-02-25
2146,6493851,GEC8296,MD11,EDDF,FABA,2019-02-25,50.03886077363613,8.544598141232052,-26.02487182617188,28.29129776864682,cargo,['DE'],['ZA'],0,2019-02-25
2150,6506360,GEC8225,MD11,KDFW,EDDF,2019-02-25,32.887161254882805,-97.05481567382809,50.040321350097656,8.543622870194284,cargo,['US'],['DE'],0,2019-02-25
2152,6508074,GEC8263,MD11,GOBD,EDDF,2019-02-25,14.66051004700742,-17.07270572060031,50.039698713916856,8.544022843644425,cargo,['SN'],['DE'],0,2019-02-25
2155,6518829,GEC8220,MD11,EDDF,CYYZ,2019-02-25,50.04030990600586,8.543496382863896,43.66273498535156,-79.60412313771798,cargo,['DE'],['CA'],0,2019-02-25
2156,6529769,GEC8370,MD11,EDDF,VABB,2019-02-25,50.038697840803756,8.54398572767103,19.0887451171875,72.86902836390904,cargo,['DE'],['IN'],0,2019-02-25
2157,6530663,GEC8297,MD11,FAGC,EDDF,2019-02-25,-26.01655604475637,28.26359675480769,50.03630447387695,8.528372112073393,cargo,['ZA'],['DE'],0,2019-02-25
2159,6541295,GEC8268,MD11,EDDF,GOBD,2019-02-25,50.03678512573242,8.529817681563527,14.60005187988281,-17.07228035762392,cargo,['DE'],['SN'],0,2019-02-25
2164,6562144,GEC8268,MD11,GOBD,SBKP,2019-02-26,14.671263613943331,-17.072850277549342,-23.00143432617188,-47.14288330078125,cargo,['SN'],['BR'],0,2019-02-26
2165,6562990,GEC8422,MD11,EDDF,VOBL,2019-02-26,50.04024124145508,8.546640496504933,13.20675659179688,77.73608503670529,cargo,['DE'],['IN'],0,2019-02-26
2166,6564922,GEC8454,MD11,OMSJ,VHHH,2019-02-26,25.32760620117188,55.51891326904297,22.29638051178496,113.8529459635417,cargo,['AE'],['HK'],0,2019-02-26
2171,6584002,GEC8401,B77L,EDDF,EDDF,2019-02-26,50.04029225494902,8.543391872096707,50.03965216167902,8.546992121516048,cargo,['DE'],['DE'],1,2019-02-26
2173,6588641,GEC8221,MD11,KJFK,EDDF,2019-02-26,40.6029052734375,-73.79852294921875,50.041282653808594,8.547652395148027,cargo,['US'],['DE'],0,2019-02-26
2176,6591038,GEC8423,MD11,VOBL,EDDF,2019-02-26,13.20673021219544,77.6921322471217,50.04075622558594,8.546333312988281,cargo,['IN'],['DE'],0,2019-02-26
2178,6601773,GEC8264,MD11,EDDF,GOBD,2019-02-26,50.04031553106793,8.543428988070097,14.66180419921875,-17.07275390625,cargo,['DE'],['SN'],0,2019-02-26
2179,6603417,GEC8269,MD11,SBKP,GOBD,2019-02-26,-23.01187133789062,-47.12835138494319,14.66018418134269,-17.07270572060031,cargo,['BR'],['SN'],0,2019-02-26
2182,6614590,GEC8455,MD11,UAAA,EDDF,2019-02-26,43.39535522460938,77.10313663926236,50.0365104675293,8.531281320672285,cargo,['KZ'],['DE'],0,2019-02-26
2184,6625287,GEC8264,MD11,GOBD,SBKP,2019-02-27,14.71788024902344,-17.09340062634698,-23.01537982488082,-47.12331136067709,cargo,['SN'],['BR'],0,2019-02-27
2185,6628042,GEC8341,MD11,LTBA,EDDF,2019-02-27,41.01837158203125,28.8062744140625,50.04101943969727,8.580213847913237,cargo,['TR'],['DE'],0,2019-02-27
2187,6633800,GEC8269,MD11,GOBD,EDDF,2019-02-27,14.67146301269531,-17.07284861597521,50.03911972045898,8.550055654425371,cargo,['SN'],['DE'],0,2019-02-27
2189,6635427,GEC8313,B762,EDDK,LGAV,2019-02-27,50.86953735351562,7.144602182749156,37.83686751026218,23.83836165718411,cargo,['DE'],['GR'],0,2019-02-27
2191,6637338,GEC8424,MD11,EDDF,UAAA,2019-02-27,50.04123493776483,8.547418955210093,43.35219043796346,77.03487396240234,cargo,['DE'],['KZ'],0,2019-02-27
2192,6637740,GEC8171,MD11,KJFK,EDDF,2019-02-27,40.64671403270657,-73.81345575506037,50.038169860839844,8.543261477821751,cargo,['US'],['DE'],0,2019-02-27
2193,6638165,GEC8405,B77L,EDDF,EDDF,2019-02-27,50.039405822753906,8.546730844598066,50.04001235961914,8.549242521587171,cargo,['DE'],['DE'],1,2019-02-27
2194,6642868,GEC8230,MD11,EDDF,KORD,2019-02-27,50.03660202026367,8.531245181435033,41.96575927734375,-87.83943869850849,cargo,['DE'],['US'],0,2019-02-27
2197,6647734,GEC8264,MD11,SBKP,SUGA,2019-02-27,-22.99685668945312,-47.14957497336644,-34.788619995117195,-55.94838045081315,cargo,['BR'],['UY'],0,2019-02-27
2198,6649828,GEC8224,MD11,EDDF,KDFW,2019-02-27,50.03429865432998,8.541628863360431,32.84851591465836,-97.05501634247446,cargo,['DE'],['US'],0,2019-02-27
2199,6649867,GEC8226,MD11,EDDF,KORD,2019-02-27,50.03768920898438,8.540912427400286,41.96585083007812,-87.83806540749286,cargo,['DE'],['US'],0,2019-02-27
2203,6659338,GEC8313,B762,EDDF,EDDK,2019-02-27,50.03352355957031,8.567257931357933,50.89205932617188,7.11223705394848,cargo,['DE'],['DE'],1,2019-02-27
2204,6660524,GEC8264,MD11,SUMU,SAEZ,2019-02-27,-34.86003811076536,-56.10471725463867,-34.82656705177436,-58.51146697998047,cargo,['UY'],['AR'],0,2019-02-27
2205,6662844,GEC8360,MD11,EDDF,VABB,2019-02-27,50.040916442871094,8.546803123072571,19.0887451171875,72.87146550958808,cargo,['DE'],['IN'],0,2019-02-27
2207,6672180,GEC8265,MD11,SAEZ,GOBD,2019-02-27,-34.817642211914055,-58.56318259725765,14.64999389648438,-17.0726591965248,cargo,['AR'],['SN'],0,2019-02-27
2209,6678615,GEC8188,MD11,EDDF,KORD,2019-02-27,50.04035568237305,8.54364093981291,41.96586479574947,-87.8379289494004,cargo,['DE'],['US'],0,2019-02-27
2210,6681061,GEC8230,MD11,KORD,KHHR,2019-02-27,41.96827697753906,-87.93307217684662,33.93900208554025,-118.3670425415039,cargo,['US'],['US'],1,2019-02-27
2212,6683627,GEC8390,MD11,EDDF,UUDD,2019-02-27,50.03962326049805,8.547796952097041,55.38455200195312,37.915999468635114,cargo,['DE'],['RU'],0,2019-02-27
2216,6693701,GEC8473,MD11,UAAR,EDDF,2019-02-27,43.301215737552965,76.91070556640625,50.04085922241211,8.546279104132402,cargo,['KZ'],['DE'],0,2019-02-27
2218,6700030,GEC8390,MD11,UUDD,RJBB,2019-02-28,55.42218017578125,37.87108477424173,34.420910851430094,135.19466400146482,cargo,['RU'],['JP'],0,2019-02-28
2219,6701921,GEC8272,MD11,GOBD,SBKP,2019-02-28,14.678572315280721,-17.0729466488487,-23.01738157110702,-47.12051391601562,cargo,['SN'],['BR'],0,2019-02-28
2220,6703376,GEC8361,MD11,VABB,EDDF,2019-02-28,19.0887451171875,72.86896861683239,50.03715133666992,8.526456732498971,cargo,['IN'],['DE'],0,2019-02-28
2221,6703437,GEC8231,MD11,KLAX,EDDF,2019-02-28,33.93630981445312,-118.4150166414222,50.04028701782227,8.546170686420641,cargo,['US'],['DE'],0,2019-02-28
2225,6706460,GEC8296,MD11,EDDF,FABB,2019-02-28,50.04079055786133,8.545339483963815,-26.22518920898438,28.22942193948998,cargo,['DE'],['ZA'],0,2019-02-28
2227,6712896,GEC8227,MD11,KDFW,EDDF,2019-02-28,32.908447265625,-97.05443115234371,50.035881430415785,8.543224850216427,cargo,['US'],['DE'],0,2019-02-28
2229,6724044,GEC8189,MD11,KORD,EDDF,2019-02-28,41.96968207925053,-87.94102158657336,50.03989791870117,8.542285718415911,cargo,['US'],['DE'],0,2019-02-28
2231,6737986,GEC8222,MD11,EDDF,KORD,2019-02-28,50.03702196024232,8.529677519927152,41.96585083007812,-87.83350857821381,cargo,['DE'],['US'],0,2019-02-28
2232,6738708,GEC8372,MD11,EDDF,VOMM,2019-02-28,50.041259765625,8.547562047054893,13.00039672851562,80.19640692349137,cargo,['DE'],['IN'],0,2019-02-28
2233,6739273,GEC8456,MD11,EDDF,OMSJ,2019-02-28,50.04031553106793,8.54361456793708,25.32840728759766,55.522130330403655,cargo,['DE'],['AE'],0,2019-02-28
2234,6740710,GEC8340,MD11,EDDF,LLBG,2019-02-28,50.03717325501523,8.526448430241768,31.93790759070445,34.98231848891901,cargo,['DE'],['IL'],0,2019-02-28
2235,6749334,GEC8273,MD11,SBKP,GOBD,2019-02-28,-22.994291661149358,-47.15301513671875,14.64285278320312,-17.07251713193699,cargo,['BR'],['SN'],0,2019-02-28
2236,6765593,GEC8341,MD11,LL59,LTBA,2019-02-28,32.01686018604343,34.677111567283156,41.01526809951007,28.91720164905895,cargo,['IL'],['TR'],0,2019-02-28
2237,6769485,GEC8411,B77L,EDDF,EDDF,2019-11-30,50.02693176269531,8.526041131270558,50.040321350097656,8.543622870194284,cargo,['DE'],['DE'],1,2019-11-30
2238,6769566,GEC8459,B77L,VHHH,EDDF,2019-11-30,22.30238342285156,113.9171364524148,50.04403971009336,8.536154257284629,cargo,['HK'],['DE'],0,2019-11-30
2239,6769932,GEC8385,,RKSI,EDDF,2019-11-30,37.488842980336344,126.4298281462296,50.037475844561044,8.527691815350506,cargo,['KR'],['DE'],0,2019-11-30
2241,6770281,GEC8297,MD11,FAOR,EDDF,2019-11-30,-26.13661193847656,28.23740257407135,50.04257583618164,8.582129227487664,cargo,['ZA'],['DE'],0,2019-11-30
2242,6770345,GEC8057,B77L,KDFW,EDDF,2019-11-30,32.919368420617054,-97.02945631377548,50.03961181640625,8.547742743241159,cargo,['US'],['DE'],0,2019-11-30
2243,6770357,GEC8172,MD11,EDDF,KATL,2019-11-30,50.03681247517214,8.526671126082137,33.631757315942785,-84.32367324829102,cargo,['DE'],['US'],0,2019-11-30
2244,6770583,GEC8386,B77L,EDDF,RJAA,2019-11-30,50.04060745239258,8.547869230571546,35.7890625,140.357666015625,cargo,['DE'],['JP'],0,2019-11-30
2245,6773005,GEC8270,MD11,GOBD,SBKP,2019-11-30,14.677315404859641,-17.07289846319901,-23.00639524298202,-47.13592529296875,cargo,['SN'],['BR'],0,2019-11-30
2246,6775711,GEC8476,B77L,VOBL,VHHH,2019-11-30,13.206869868908901,77.72764507092928,22.311556541313557,113.8999430338542,cargo,['IN'],['HK'],0,2019-11-30
2247,6776208,GEC8176,,KMIA,KATL,2019-12-01,25.79296564651748,-80.23273971845515,33.631757315942785,-84.27589416503906,cargo,['US'],['US'],1,2019-12-01
2248,6780068,GEC8187,MD11,KORD,EDDF,2019-12-01,41.96926310911017,-87.88666481195492,50.03702196024232,8.529677519927152,cargo,['US'],['DE'],0,2019-12-01
2250,6789358,GEC8177,,89GE,EDDF,2019-12-01,33.586322331832626,-84.57624435424805,50.04151425119174,8.548643782332137,cargo,['US'],['DE'],0,2019-12-01
2251,6789521,GEC8296,MD11,EDDF,FAOR,2019-12-01,50.03749912067995,8.527691815350506,-26.149555788201837,28.25287452110878,cargo,['DE'],['ZA'],0,2019-12-01
2252,6789742,GEC8255,MD11,GOBD,EDDF,2019-12-01,14.666049763307733,-17.07275390625,50.041258213883744,8.547567419103672,cargo,['SN'],['DE'],0,2019-12-01
2254,6796774,GEC8424,MD11,EDDF,UAAA,2019-12-01,50.04060745239258,8.547887300190173,43.35493701999471,77.04044886997768,cargo,['DE'],['KZ'],0,2019-12-01
2256,6797271,GEC8477,B77L,VHHH,EDDF,2019-12-01,22.30103573556674,113.9129638671875,50.03968048095703,8.544002332185443,cargo,['HK'],['DE'],0,2019-12-01
2257,6798890,GEC8173,MD11,KATL,EDDF,2019-12-01,33.620956420898445,-84.50952646683675,50.04182052612305,8.581695556640625,cargo,['US'],['DE'],0,2019-12-01
2258,6812511,GEC8386,B77L,RJAA,RKSI,2019-12-01,35.74369268902277,140.39118989985042,37.31967214810646,126.5859653638757,cargo,['JP'],['KR'],0,2019-12-01
2259,6816730,GEC8174,B77L,EDDF,4GE2,2019-12-01,50.03676592293432,8.531217832823057,33.631757315942785,-84.239501953125,cargo,['DE'],['US'],0,2019-12-01
2261,6820881,GEC8290,MD11,EDDF,OETH,2019-12-01,50.03703359830178,8.529677519927152,25.25701904296875,46.40294392903647,cargo,['DE'],['SA'],0,2019-12-01
2262,6825299,GEC8472,MD11,EDDF,VABB,2019-12-01,50.0407810534461,8.54532190271326,19.08883666992188,72.8775133405413,cargo,['DE'],['IN'],0,2019-12-01
2267,6864502,GEC8472,MD11,VABB,VHHH,2019-12-02,19.08856201171875,72.85872868129185,22.31378173828125,113.90689919211651,cargo,['IN'],['HK'],0,2019-12-02
2272,6870538,GEC8296,MD11,EDDF,FAOR,2019-12-02,50.03683090209961,8.526673567922492,-26.1513713254767,28.252293513371395,cargo,['DE'],['ZA'],0,2019-12-02
2273,6875191,GEC8264,MD11,GOBD,SBKP,2019-12-02,14.6612548828125,-17.07275390625,-23.00582885742188,-47.13679088245738,cargo,['SN'],['BR'],0,2019-12-02
2279,6885182,GEC8189,B77L,KORD,EDDF,2019-12-02,41.96562194824219,-87.8920607133345,50.0402457027112,8.549293311866554,cargo,['US'],['DE'],0,2019-12-02
2280,6886833,GEC8473,MD11,VHHH,EDDF,2019-12-02,22.29894088486494,113.9064534505208,50.0390853881836,8.542755528500205,cargo,['HK'],['DE'],0,2019-12-02
2281,6898465,GEC8384,,RJAA,RKSI,2019-12-02,35.80248816538665,140.34771209067492,37.34902954101562,126.55992873171543,cargo,['JP'],['KR'],0,2019-12-02
2282,6911926,GEC8454,B77L,EDDF,OMSJ,2019-12-02,50.03467107223252,8.528582598711994,25.333087921142567,55.51406860351562,cargo,['DE'],['AE'],0,2019-12-02
2283,6912871,GEC8370,MD11,EDDF,VABB,2019-12-02,50.03969192504883,8.544020401804072,19.08856201171875,72.85671779087612,cargo,['DE'],['IN'],0,2019-12-02
2286,6918520,GEC8297,MD11,FAOR,EDDF,2019-12-02,-26.11911062466896,28.242786114032448,50.04009246826172,8.546730844598066,cargo,['ZA'],['DE'],0,2019-12-02
2287,6919251,GEC8385,,RKSI,EDDF,2019-12-02,37.48283386230469,126.4352806578291,50.03691101074219,8.529727333470394,cargo,['KR'],['DE'],0,2019-12-02
2288,6924215,GEC8254,MD11,EDDF,GOBD,2019-12-02,50.036242210258855,8.531292064769849,14.65937805175781,-17.0726591965248,cargo,['DE'],['SN'],0,2019-12-02
2290,6935892,GEC8384,,EDDF,RJAA,2019-12-02,50.034030978962534,8.523330688476562,35.728051137116,140.4017671625665,cargo,['DE'],['JP'],0,2019-12-02
2292,6952719,GEC8254,MD11,GOBD,SBKP,2019-12-03,14.662185927568851,-17.07275390625,-23.00408935546875,-47.13913796164769,cargo,['SN'],['BR'],0,2019-12-03
2295,6962457,GEC8160,MD11,EDDF,KJFK,2019-12-03,50.03969192504883,8.544020401804072,40.62148271980932,-73.71014681729406,cargo,['DE'],['US'],0,2019-12-03
2296,6963285,GEC8454,B77L,OMSJ,VHHH,2019-12-03,25.32076302221266,55.535318626547756,22.30750649662341,113.88743082682294,cargo,['AE'],['HK'],0,2019-12-03
2297,6963779,GEC8265,MD11,SBKP,GOBD,2019-12-03,-23.00211243710277,-47.141927083333314,14.663629046941216,-17.07270572060031,cargo,['BR'],['SN'],0,2019-12-03
2305,6986457,GEC8265,MD11,GOBD,EDDF,2019-12-03,14.67118835449219,-17.07284861597521,50.038523269911934,8.543076386322848,cargo,['SN'],['DE'],0,2019-12-03
2308,6992699,GEC8472,B77L,EDDF,VABB,2019-12-03,50.039222717285156,8.542665180407072,19.088570546295678,72.85804471102628,cargo,['DE'],['IN'],0,2019-12-03
2309,6999280,GEC8255,MD11,SBKP,GOBD,2019-12-03,-23.00192622815149,-47.14218139648438,14.63836669921875,-17.07246977707433,cargo,['BR'],['SN'],0,2019-12-03
2313,7016616,GEC8186,MD11,EDDF,KORD,2019-12-03,50.03964614868164,8.547923439427425,41.96577169127383,-87.89286059002545,cargo,['DE'],['US'],0,2019-12-03
2316,7030103,GEC8341,MD11,LLBG,LTBW,2019-12-03,32.00955148470604,34.8453257035236,41.12590026855469,28.7100830078125,cargo,['IL'],['TR'],0,2019-12-03
2317,7030282,GEC8161,MD11,KJFK,EDDF,2019-12-03,40.6435546875,-73.813720703125,50.03996658325195,8.545176857396175,cargo,['US'],['DE'],0,2019-12-03
2318,7042000,GEC8472,B77L,VABB,VHHH,2019-12-03,19.0887451171875,72.86816961115058,22.31204223632812,113.9014559659091,cargo,['IN'],['HK'],0,2019-12-03
2320,7045772,GEC8255,MD11,GOBD,EDDF,2019-12-04,14.66770935058594,-17.0728012611126,50.039687075857394,8.544022843644425,cargo,['SN'],['DE'],0,2019-12-04
2323,7059783,GEC8170,B77L,KMIA,KATL,2019-12-04,25.77841186523438,-80.36580403645831,33.62030546543961,-84.40750122070312,cargo,['US'],['US'],1,2019-12-04
2325,7064886,GEC8390,MD11,EDDF,RKSI,2019-12-04,50.03929138183594,8.546532078793174,37.314318640757406,126.5909211531929,cargo,['DE'],['KR'],0,2019-12-04
2326,7066155,GEC8187,MD11,KORD,EDDF,2019-12-04,41.96579360961914,-87.89251327514648,50.036509885626316,8.535764539563978,cargo,['US'],['DE'],0,2019-12-04
2327,7066908,GEC8473,B77L,VHHH,EDDF,2019-12-04,22.30265808105469,113.9179853959517,50.04131698608398,8.581153468081824,cargo,['HK'],['DE'],0,2019-12-04
2328,7067011,GEC8424,MD11,EDDF,UAAA,2019-12-04,50.04077911376953,8.545104578921668,43.35600772146451,77.04721723284041,cargo,['DE'],['KZ'],0,2019-12-04
2329,7070556,GEC8171,B77L,KATL,EDDF,2019-12-04,33.631759643554695,-84.45212850765307,50.04123493776483,8.547474629170187,cargo,['US'],['DE'],0,2019-12-04
2330,7071956,GEC8455,B77L,VHHH,EDDF,2019-12-04,22.30155944824219,113.9146395596591,50.039908198987035,8.508966806772593,cargo,['HK'],['DE'],0,2019-12-04
2332,7074016,GEC8411,,EDDF,EDDF,2019-12-04,50.038953878111755,8.56109619140625,50.04098510742188,8.513392398231908,cargo,['DE'],['DE'],1,2019-12-04
2333,7082826,GEC8174,,EDDF,KATL,2019-12-04,50.04116510940811,8.547084911449536,33.63180386818061,-84.3947982788086,cargo,['DE'],['US'],0,2019-12-04
2334,7093181,GEC8370,MD11,EDDF,VABB,2019-12-04,50.039687075857394,8.544022843644425,19.089024430614398,72.88959295099433,cargo,['DE'],['IN'],0,2019-12-04
2335,7098944,GEC8425,MD11,UAAA,EDDF,2019-12-04,43.35108947753906,77.03268361646076,50.030807236493644,8.528267112938133,cargo,['KZ'],['DE'],0,2019-12-04
2336,7107229,GEC8188,B77L,EDDF,KORD,2019-12-04,50.0397834777832,8.546893471165706,41.96577169127383,-87.88602607194763,cargo,['DE'],['US'],0,2019-12-04
2337,7113244,GEC8264,MD11,EDDF,GOBD,2019-12-04,50.03878784179688,8.544327585320723,14.65072631835938,-17.07261184166219,cargo,['DE'],['SN'],0,2019-12-04
2338,7115157,GEC8160,MD11,EDDF,KJFK,2019-12-04,50.0366146281614,8.531180716849661,40.62139892578125,-73.7100830078125,cargo,['DE'],['US'],0,2019-12-04
2340,7120853,GEC8390,MD11,RKSI,RJBB,2019-12-04,37.49615168167373,126.4221854831861,34.41746598583157,135.1896286010742,cargo,['KR'],['JP'],0,2019-12-04
2342,7139005,GEC8391,MD11,RJBB,EDDF,2019-12-05,34.42621780654131,135.2425003051758,50.03988647460938,8.542285718415911,cargo,['JP'],['DE'],0,2019-12-05
2343,7141368,GEC8175,,KATL,EDDF,2019-12-05,33.63455200195312,-84.44663534359057,50.03962326049805,8.507736607601768,cargo,['US'],['DE'],0,2019-12-05
2344,7142685,GEC8264,MD11,GOBD,SBKP,2019-12-05,14.68409729003906,-17.07294332570041,-23.0064697265625,-47.135792125355074,cargo,['SN'],['BR'],0,2019-12-05
2347,7154737,GEC8189,B77L,KORD,EDDF,2019-12-05,41.965725139036024,-87.92530858239462,50.04076941538665,8.512567056191934,cargo,['US'],['DE'],0,2019-12-05
2349,7157146,GEC8161,MD11,KJFK,EDDF,2019-12-05,40.645596778998936,-73.81139581853694,50.03673100875596,8.53119927483636,cargo,['US'],['DE'],0,2019-12-05
2355,7191509,GEC8340,MD11,EDDF,LLBG,2019-12-05,50.039687075857394,8.544004285657728,31.95461984408104,34.8651123046875,cargo,['DE'],['IL'],0,2019-12-05
2356,7192268,GEC8360,MD11,EDDF,VABB,2019-12-05,50.03719711303711,8.530956067537005,19.08856201171875,72.85706111363002,cargo,['DE'],['IN'],0,2019-12-05
2357,7201491,GEC8385,B77L,RKSI,EDDF,2019-12-05,37.50955872616525,126.4120350713315,50.03912844900357,8.542705226588893,cargo,['KR'],['DE'],0,2019-12-05
2358,7202629,GEC8174,B77L,EDDF,KATL,2019-12-05,50.04140853881836,8.563264545641447,33.63180386818061,-84.40835952758789,cargo,['DE'],['US'],0,2019-12-05
2359,7204976,GEC8186,MD11,EDDF,KORD,2019-12-05,50.04029225494902,8.543391872096707,41.96580505371094,-87.83357100053269,cargo,['DE'],['US'],0,2019-12-05
2361,7210513,GEC8474,B77L,EDDF,VOBL,2019-12-05,50.03639602661133,8.527721605802837,13.20730590820312,77.67158771383352,cargo,['DE'],['IN'],0,2019-12-05
2363,7217431,GEC8160,MD11,EDDF,KJFK,2019-12-05,50.041060366873005,8.546917889569256,40.61403436175847,-73.74085859818894,cargo,['DE'],['US'],0,2019-12-05
2364,7218877,GEC8386,,EDDF,RKSI,2019-12-05,50.03994369506836,8.549369008917559,37.31304931640625,126.59177739569479,cargo,['DE'],['KR'],0,2019-12-05
2368,7241728,GEC8361,MD11,VAJJ,EDDF,2019-12-06,19.08951187133789,72.84868649074009,50.03996658325195,8.545176857396175,cargo,['IN'],['DE'],0,2019-12-06
2370,7248712,GEC8390,MD11,EDDF,RKSI,2019-12-06,50.040321350097656,8.543659009431536,37.31021118164062,126.59312146775272,cargo,['DE'],['KR'],0,2019-12-06
2371,7249498,GEC8265,MD11,GOBD,EDDF,2019-12-06,14.672473972126589,-17.072850277549318,50.036777560993784,8.529807425834036,cargo,['SN'],['DE'],0,2019-12-06
2373,7253947,GEC8474,B77L,VOBL,VHHH,2019-12-06,13.20677676443326,77.71304481907895,22.31039428710938,113.8963623046875,cargo,['IN'],['HK'],0,2019-12-06
2374,7254861,GEC8175,B77L,KATL,EDDF,2019-12-06,33.631851196289055,-84.44590665856184,50.04121398925781,8.514476575349505,cargo,['US'],['DE'],0,2019-12-06
2375,7255264,GEC8187,MD11,KORD,EDDF,2019-12-06,41.96537599725238,-87.89199829101562,50.03454208374023,8.544002332185443,cargo,['US'],['DE'],0,2019-12-06
2378,7260115,GEC8161,MD11,KJFK,EDDF,2019-12-06,40.62557931673729,-73.78230701793325,50.04047846390029,8.546491055875213,cargo,['US'],['DE'],0,2019-12-06
2380,7276940,GEC8188,B77L,EDDF,KORD,2019-12-06,50.04121166164592,8.547251933329813,41.96562194824219,-87.96503240411931,cargo,['DE'],['US'],0,2019-12-06
2381,7280943,GEC8475,B77L,VHHH,EDDF,2019-12-06,22.3018798828125,113.9155384410511,50.03703689575195,8.53104641563014,cargo,['HK'],['DE'],0,2019-12-06
2382,7285481,GEC8254,MD11,EDDF,GOBD,2019-12-06,50.03966903686523,8.543930053710938,14.666235972258999,-17.07280209189969,cargo,['DE'],['SN'],0,2019-12-06
2383,7286559,GEC8370,MD11,EDDF,VABB,2019-12-06,50.04036712646485,8.546405591462786,19.0887451171875,72.87036687677558,cargo,['DE'],['IN'],0,2019-12-06
